iter	RMSE
9990	0.8256665158
9991	0.825665333
9992	0.8256640714
9993	0.8256624156
9994	0.8256610751
9995	0.8256599712
9996	0.8256585913
9997	0.8256573297
9998	0.8256558709
9999	0.8256545699
